id,sentence,label
868_1,"If they want to compete with Android and iPhone, a good direction navigation system app is must on windows phone.",1
868_2,"I am liking windows phone that I bought a couple of days ago but if I can't use the phone as my GPS navigation while driving, it's not good for me.",0
868_3,It is best if photos can be processed on OneDrive.,0
868_4,The Photo app on Windows 8 is not nearly good enough.,0
868_5,I have an image 700x599 with file size 468KB and it does not load.,0
868_6,Load error.,0
868_7,In the App Dev archive the photos are 700x700.,0
869_1,Hence some reasonable feature should be implemented on App Studio/OneDrive to make this possible.,1
870_1,I cannot get directions for Transit and Walk but for drive in the Maps for WP 8.1.,0
870_2,"Also, it is pretty slow.",0
870_3,"Currently, the Windows Phone SDK installs all the components within the SDK, including the emulator.",0
870_4,"However, not all devices are compatible, and the emulator images take up a large amounts of space and take lengthy times to download.",0
870_5,Users without compatible hardware are forced to download an unnecessary portion of the SDK without the ability to skip this feature.,0
870_6,"As such, please make the installation of the SDK optional during the SDK installation.",1
870_7,Tile can show's video.,0
870_8,Manage my total apps purchase by deleting the unwanted apps from the total list similar like google store... And also give the ability to filter my payment purchased apps,0
871_1,"It would be helpful to be able to launch the calendar for a specific day i.e I tell the user ""you have x appointments today - Would you like to review them ?""",1
872_1,and then launch the calendar.,0
872_2,I would like to be able to enable WP alerts be forwarded to XBox One when I am near it or manually configured for it.,1
872_3,So if I get a Cortana alert or new email and I'm playing CoD I can see it.,0
872_4,"nofificaiones center had to be moved from the left meego guy already looks better and cleaner and so would not be copied anyone since nokia who introduced this feature as bought a nokia, also all in the family",0
873_1,"If you shot a photo on native camera (Microsoft Camera) and see the photo on the app, it don't delete a photo when you pick ""delete"".",0
873_2,"On Windows Phone 8.1, the store bug : when we open the store, applications list coudn't load.",0
873_3,The store is unusable.,0
874_1,windowsphone8.1ï¿__ï¿____ï¿__ï¿____Ó´ï¿__ï¿_ï¿___âçèï¿___ï¿_______ï¿_ï¿_ï¿_ï¿_______ï¿__ï¿__ï¿__ï¿___ï¿__ï¿______ï¿_âç±_ï¿_ï¿______ï¿_ï¿__ï¿_____ï¿_ï¿___ï¿___ï¿___ï¿_ï¿_ï¿___ï¿_ï¿___âè£_ï¿__ï¿__ï¿___ï¿__ï¿_______ï¿_ï¿_ï¿________ï¿__ï¿_ï¿__ï¿_ï¿___â±è___ï¿_____ï¿______ï¿___ï¿_ï¿___ï¿____ï¿_8.1ï¿___âê‰ï¿___âè£âçè___ï¿____ï¿____ï¿___ï¿___ï¿_____ï¿_ï¿__ï¿___ï¿_ï¿__ï¿_ï¿__âè‰_____ï¿______ï¿_ï¿__ï¿_______ï¿_ï¿_____ï¿_ï¿_ï¿___ï¿_ï¿___âè£_ï¿__ï¿__ï¿_â±èï¿_____ï¿_____ï¿_ï¿___ï¿_ï¿__ï¿_Êç__ï¿__ï¿_______âèè___ï¿_ï¿_______ï¿_ï¿_ï¿_____ï¿___â±è__________ï¿__ï¿__ï¿_______ï¿_________ï¿_ï¿__ï¿_ï¿__ï¿____ï¿__âèçï¿_ï¿_ï¿_ï¿_ï¿___ï¿__ï¿__ï¿____ï¿___ï¿_Óµ__ï¿___ï¿_ï¿_____ï¿_ï¿___ï¿_____ï¿___ï¿_ï¿__ï¿______ï¿_______ï¿__ÓçÓ«ï¿___ï¿__ï¿___ï¿_ï¿_ï¿__ï¿____ï¿__ï¿_ï¿_____ï¿__ÓçÓ«____ï¿___ï¿__ï¿_ï¿_____ï¿__âèç__ï¿_ï¿_ï¿_ï¿____âç±_ãèè__ï¿__ï¿______ï¿__ï¿_______ï¿_ï¿_ï¿____ï¿___ï¿__ï¿____ï¿_ï¿__ï¿___ï¿__ï¿_ï¿__Çç_ï¿___ï¿_ï¿___ï¿__ï¿_ï¿__ï¿___ï¿_____ï¿_ï¿___ï¿_ï¿___ï¿________ï¿_____ï¿_ï¿_____ï¿______ï¿__ï¿__ï¿__ï¿________ï¿_ï¿_ï¿___ï¿_ï¿___ï¿__ï¿_ï¿____ï¿_,0
874_2,Allow apps to download data like pocket for offline viewing.,1
874_3,In some places it is a problem that children are playing with their phones while in a class.,0
874_4,"There must be a way to handle this kind of problem, like statistics on how many times an app was started, or not being able to start applications other than some basic apps.",0
874_5,The SD Card support in WP8 is practically useless because built-in apps are the only ones allowed to access what are known as 'reserved file and URI associations'.,0
874_6,(http://msdn.microsoft.com/en-us/library/windowsphone/develop/jj207065(v=vs.105).aspx) This means it is impossible to create an app that plays video or audio files stored on the SD card.,0
874_7,"Many WP8 devices ship with only 8GB, which makes the use of the SD card essential, especially to store large files, such as video.",0
875_1,"We are presently working on a WP8 version of an app to play sign language videos, but are stymied by this restriction.",0
878_1,We cannot read (or even see) any .mp4 files on the SD card.,0
878_2,This limitation basically stops our project for WP8.,0
879_1,"Of course, we have iOS and Android versions that work on phones.",0
879_2,"Our own project aside, it seems somewhat draconian to disallow any third-party apps from competing with the built-in apps.",0
879_3,Just looking at the list of reserved file types - seems like all file types known to man are reserved.,0
879_4,And then I remind myself that this is just on the SD card.,0
879_5,"But then what is the point of the SD card, if the developer is restricted to the phone's internal memory...",0
879_6,We cannot read_ï¿__ more,0
879_7,There is SSL/TLS socket support in Windows Phone 8.,0
879_8,"However, currently no WP8 platform component seems to support SSL certificate pinning.",0
879_9,"When a SSL connection is created, there is no way to inspect the x.509 certificate chain returned by the remote server.",0
